title,url,ingredients,steps
너무 간단한데 맛있어서 놀라는 백종원 분식점 떡볶이 황금 레시피,https://www.10000recipe.com/recipe/6894096,떡볶이떡 2컵; 물 2컵; 대파 1/2대; 통깨 약간; 고추장 2T; 고추가루 1.5T; 간장 2T; 설탕 3T; 궁중팬; 이쁜접시,1. 먼저 종이컵 기준 물 2컵에 떡볶이떡을 넣고 센불에서 팔팔 끓여 줍니다. 냉동 떡이라면 물에 잠깐 담궈두셨다가 사용하세요 | 2. 물이 팔팔 끓으면 양념을 다 넣어준 뒤 잘 풀어주고 또 자글자글 끓여 줍니다. 양념을 미리 섞어두시면 좋아요 | 3. 국물이 졸아들면 대파를 가위로 쫑쫑 썰어 넣어주시고 통깨 약간 뿌려 주시면 끝! | 4. 너무 간단한데 맛있어서 놀라는 백종원 분식점 떡볶이 완성입니다! | 5. 한개 먹어보니 어머머!정말 분식점에서 파는 떡볶이 맛이 나면서 넘 맛있어요. 너무 간단한데 맛있어서 놀랬어요^^
"무생채 만드는 법, 절이지 않고 10분 만에 휘리릭 ~",https://www.10000recipe.com/recipe/6893285,무 600g; 고춧가루 2큰술; 다진 마늘 1큰술; 설탕 1큰술; 오미자청 또는 매실청 1큰술; 식초 2큰술; 액젓 2큰술; 소금 적당량; 통깨 적당량; 송송 썬 대파 1종이컵; 도마; 채칼; 조리용나이프; 믹싱볼; 위생장갑,"1. 먼저 무는 깨끗이 씻은 후 가늘게 채 썰어주세요. *최대한 가늘게 채 썰어주셔야 양념이 잘 배고요. 무 껍질은 벗기셔도 되고 안 벗기셔도 됩니다 :) | 2. 고춧가루 2 큰 술을 넣고 바락바락 문질러 무를 빨갛게 물들여주세요. | 3. 다진 마늘 1 큰 술, 설탕 1 큰 술, 오미자청(또는 매실청) 1 큰 술, 식초 2 큰 술을 넣어주시고요. | 4. 이어서 액젓 2 큰 술, 소금 적당량을 넣고 조물조물 무쳐 맛을 봐주세요. 약간 싱거우시면 소금을 더 넣어주시고요. 새콤한 맛을 더 느끼고 싶으신 분들은 식초를 조금 더 넣어주세요 :) 마지막으로 통깨와 송송 썬 대파를 넣고 가볍게 섞어주기만 하면 무생채 만드는 법, 끝 ~♩"
백종원 대패삼겹살 콩나물 불고기,https://www.10000recipe.com/recipe/6893092,대패삼겹살 500g; 콩나물 300g 1봉지; 양파 1/2개; 새송이버섯 1개; 대파 1대; 청양고추 1개; 깻잎 10장; 고춧가루 3스푼; 고추장 3스푼; 간장 3스푼; 설탕 2스푼; 다진 마늘 2스푼; 맛술 3스푼; 소스볼; 숟가락; 믹싱볼; 채반; 도마; 조리용나이프; 볶음팬; 요리스푼,"1. 양념 재료인 고추장 3, 고춧가루 3, 간장 3, 맛술 3, 다진 마늘 2, 설탕 2를 모두 한데 넣어 고루 섞어 양념장을 만들어 주세요. | 2. 양념 비율은 1:1:1:1:1:1로 해주심 된답니다. 저는 다진 마늘, 설탕량만 1숟가락씩 줄였어요. | 3. 콩나물 300g을 씻어 체에 밭쳐 물기를 제거하고 준비합니다 | 4. 삼겹살 500g을 준비하고 | 5. 양파 1/2는 굵게 채 썰어주고, 깻잎 10장은 씻어 2~3등분 하고 청양고추 1개, 대파 1대는 송송 썰어주고 새송이버섯 1개는 큼직하게 썰어 준비합니다. | 6. 넓은 팬에 씻어 놓은 콩나물을 깔고 | 7. 그 위에 대파, 양파, 새송이버섯을 모두 올리고 | 8. 그 위에 대패삼겹살을 올리고 | 9. 고기 위에 깻잎, 청양고추를 올린 다음 만들어 놓은 양념장을 모두 넣고 | 10. 달달 볶아주면 콩나물에서 수분이 나와 물을 넣지 않아도 보글보글 국물이 생긴답니다. | 11. 백종원 콩나물 불고기 완성 ^^"
저녁반찬 없을때 후다닥 참치감자조림,https://www.10000recipe.com/recipe/6892715,참치 1캔; 감자 작은거 2개; 양파 1/2개; 대파 1줌; 청양고추 매콤하게 먹고싶으면 1꼬집; 고추장 1스푼; 고춧가루 1스푼; 간장 1스푼; 다진마늘 1스푼; 설탕 1스푼; 물 200ml; 후추 톡톡,1. 감자와 양파는 먹기좋게 썰어주세요 | 2. 뚝배기(냄비)에 감자와 양파를 넣고 | 3. 양념장은 미리 섞어주세요 | 4. 참치는 기름기를 뺀뒤 올려주고 | 5. 대파도 올려줘요(매운거 좋아하시면 청양고추도 한꼬집) | 6. 잘섞인 양념장은 | 7. 냄비에 붓고 물도 넣어서 푹 끓여줍니다 | 8. 너무 휘저으면 참치가 으깨지기는 하는데 어차피 밥 비벼먹을거면 상관없어요! ㅎㅎ 끓이기만 하면 완성 입니다!
백종원 제육볶음 레시피,https://www.10000recipe.com/recipe/6892456,돼지고기(목심) 600g; 양파 1/2개; 대파 1/2대; 식용유 적당량; 통깨 적당량; 설탕 1스푼; 맛술 1스푼; 다진 마늘 1스푼; 생강가루 적당량; 후춧가루 적당량; 고춧가루 2스푼; 고추장 2스푼; 양조간장 3스푼; 청주 2스푼; 올리고 당 3스푼; 참기름 1스푼,"1. 선도 좋은 돼지고기를 준비합니다. 목심, 앞다리, 뒷다리 등 좋아하는 부위로~ | 2. 돼지고기에 설탕 1, 다진 마늘 1, 맛술 1, 후춧가루, 생강가루 적당량을 넣고 위생 비닐장갑을 끼고 조물조물 밑간을 해주세요. | 3. 양념장을 만들어 봐요. 고춧가루 2, 고추장 2, 양조간장 3, 다진 마늘 1, 청주 2, 올리고 당 2, 참기름 1을 넣고 고루 섞어 주세요. | 4. 양파는 채 썰어 준비하고 대파는 송송 썰어주세요 | 5. 달군 팬에 식용유 1을 두르고 밑간해 놓은 돼지고기 목심을 넣어 달달 볶아 줍니다 | 6. 돼지고기가 전체적으로 하얗게 익으면 | 7. 만들어 놓은 양념장을 모두 붓고 | 8. 양파, 대파를 넣고 | 9. 양념이 고루 잘 배도록 달달 볶아 주세요. | 10. 고기에 간이 배면 통깨를 1을 넣어 볶아 마무리합니다 | 11. 백종원 제육볶음 완성"
초간단 밑반찬 파프리카버섯볶음 굴소스가 포인트,https://www.10000recipe.com/recipe/6892442,파프리카 빨강이 1개; 파프리카 노랑이 1개; 느타리버섯 1팩; 대파 2대; 올리브유 1숟가락; 굴 소스 1~2숟가락; 깨 1작은술,"1. 굴소스 이용한 초간단 반찬이에요. 아이들 반찬으로 만드신다면 굴소스 1큰술만! 어른들 드신다면 2수저 넣어 짭조름해도 괜찮아요. | 2. 파프리카버섯볶음 재료 재료 샷 찰칵~! 흐르는 물에 씻어주고요. | 3. 대파는 손가락 길이 정도로 잘라주세요. | 4. 파프리카도 손가락 길이 정도로 잘라주세요. | 5. 이때 파프리카 위아래 꽁다리 부분은 | 6. 다져서 냉동실에 넣어놓으면 다양하게 쓰여요. | 7. 요렇게 담아두면 볶음밥, 짜장, 카레, 계란찜 등에 넣어 활용 가능해요! 요거 활용하는 레시피도 조만간 바로 올리도록 하죠^^ | 8. 느타리버섯은 흐르는 물에 가볍게 씻어주고 잘게 찢어 준비했어요. | 9. 올리브유를 두른 팬에 중불로 파프리카를 먼저 볶아주세요. | 10. 파프리카를 볶다가 느타리버섯을 넣어주고~ | 11. 굴 소스 1 큰 술 넣어주었어요. 느타리버섯에서 물이 생기지 않게 센 불로 휘리릭 볶아주는 게 포인트! | 12. 굴 소스가 잘 버무려지면 | 13. 막으로 대파를 넣어 볶아줍니다. | 14. 숨만 죽을 정도로! | 15. 깨 1 작은 수저 넣어 마무리~! | 16. 색감 이쁜 파프리카 버섯볶음 완성~! 대파 대신 부추를 넣어도 맛있어요. 아이들 반찬으로 만들었는데~맛있고요. 가끔은 여기다 당면을 불려 함께 볶아주기도 하는데 유리가 좋아해요."
대패삼겹살 숙주볶음 파채넣고 더 맛있게,https://www.10000recipe.com/recipe/6892339,대패삼겹살 250-300g; 숙주 1/2봉지; 파채 1~2줌; 양파 1/2개; 고춧가루 3스푼; 진간장 3스푼; 올리고당 3스푼; 굴소스 3스푼; 맛술 3스푼; 다진마늘 1/2스푼,1. 사진엔 없지만양파는 먹기좋게 채썰어 주시고숙주는 깨끗히 씻어 채에 받쳐 물기를 빼줍니다. 대파는 얇게 채썰어 준비합니다. 파채칼을 이용하면 더 간편하겠죠^^ | 2. 그리고 양념장 만들어주기! 고춧가루 3스푼 / 진간장 3스푼올리고당 3스푼 / 굴소스 3스푼맛술 3스푼 / 다진마늘 반스푼 | 3. 먼저 팬에 기름을 두르고 파채를 넣어 파기름을 내줍니다. 파채는 정해진 양 없이 양껏 준비해주시고 파를 좋아하신다면 많이 넣는게 파향이 솔솔 나서 더 좋은것 같아요 :) | 4. 파향이 솔솔 나면 대패삼겹살 넣어주시구요. | 5. 양념장도 넣어 섞어줍니다. | 6. 양념이 잘 베이도록 섞어지면 양파도 넣어 볶아주다가 어느정도 양파와 고기가 익으면 숙주를 넣어 휘리릭 볶아줍니다. 숙주는 오래 볶으면 식감이 사라지기 때문에 살짝만 볶는걸 추천드려요~! | 7. 매콤하게 먹고싶다면 여기에 청양고추를 넣어도 좋겠죠? 딱 마침 청양고추가 다 떨어져 아쉽지만 못넣었네요 ㅠ_ㅠ
볶아 먹는 시금치도 맛있다♪ 시금치달걀볶음,https://www.10000recipe.com/recipe/6892209,시금치 1/2단; 달걀 3알; 기름 2-3T; 다진파 1줌; 소금 3꼬집,"1. 시금치는 깨끗하게 씻은 뒤 먹기 좋게 잘라주세요. 시금치 1/2단 | 2. 달걀 3알은 소금 한꼬집 넣어 잘 풀어주세요. 달걀 3알, 소금 한꼬집 | 3. 팬에 기름 살짝 두르고 달걀물을 넣어 약불에서 젓가락으로 저어가며 스크럼블 에그를 만들어 주세요. 기름 약간, 달걀물 약불 | 4. 만들어진 스크럼블 에그는 접시에 잠시 덜어놓아 주세요. | 5. 팬에 기름 2T, 다진파 한 줌을 넣어 약불에서 파기름을 만들어 주세요. 기름 2T, 다진파 한줌 약불 | 6. 파향이 올라오면 센불로 올리고 시금치를 넣어주세요. 시금치 센불 | 7. 시금치 숨이 살짝 죽으면 소금 두꼬집 정도 넣어 잘 섞어주세요. 소금 2꼬집 센불 | 8. 그리고 아까 만들어 놓은 스크럼블 에그를 다시 넣어 잘 섞어주면 완성입니다:) 부족한 간은 소금으로 맞춰주세요. 스크럼블 에그 센불 소금 대신 굴소스를 조금 넣어주셔도 좋아요."
두부강정 맵지않은 소스로 아이들 입맛까지 확 ~,https://www.10000recipe.com/recipe/6892138,두부 1모; 부침가루 약간; 식용유 약간; 케첩 3큰술; 올리고당 2큰술; 설탕 1큰술; 간장 2큰술; 다진마늘 1큰술; 스텐사각쟁반; 인덱스도마; 위생비닐; 프라이팬; 궁중팬; 믹싱볼; 키친타올; 원형접시,"1. 재료도 간단하고 만드는법도 간단한 아이들 입맛사로잡는 두부요리 ! 두부강정 만드는법 알려드릴께요 :) | 2. 두부는 부침가루에 골고루 묻혀줄껀데요 그 전에 두부에 있는 물기를 어느정도 제거해줘야 해요 키친타월이나 주방용 면보를 사용하셔서 두부에 묻어있는 물기를 제거해주세요 | 3. 물기를 어느정도 제거해준뒤에는 먹기 좋은 크기로 잘라주세요 너무 작게 잘라서도 해봤는데 튀겨줄때 조금 귀찮더라고요 ㅎㅎ 그래서 저는 깍두기보다 조금 더 큰 크기로 잘라줬어요 | 4. 그 다음은 두부에 부침가루를 골고루 묻혀줄 차례인데요 손으로 하나하나 묻혀주는것도 좋지만 제일 간단한 방법으로는 요렇게 위생봉투를 사용하는 것이지요 ! 위생봉투안에 부침가루를 적당량 넣어주고 썰어둔 두부를 몽땅 넣어 흔들흔들 흔들어주세요 ~ 그럼 손에 묻히지 않고도 두부에 부침가루를 골고루 입힐수 있어요 | 5. 부침가루 곱게 입은 두부들을 이제 튀겨줄꺼예요 프라이팬에 식용유를 적당히 둘러주세요 튀길때는 기름이 조금 많이 들어가니 넉넉하게 둘러주시면 좋겠지요 그리고 중간불 정도의 세기에 맞춰두고 두부를 올려주세요 부침가루가 너무 많이 묻어있는 두부는 한번씩 탈탈 털어서 올려주세요 ~ | 6. 두부가 노릇하게 익는동안 약간의 시간이 걸리는데요 이때 두.부.강.정 소스를 만들어 주면되요 케첩 3큰술, 간장 2큰술, 설탕 1큰술, 다진마늘 1큰술, 올리고당 2큰술 분량대로 넣어서 골고루 섞어서 준비해주세요 조금 매콤한걸 원하시면 고추장을 1큰술 정도 넣어주셔도 좋을듯해요 | 7. 두부는 요리조리 돌려줘가며 골고루 노릇노릇하게 익혀주세요 ~ | 8. 하게 익혀준 두부들은 키친타월에 올려 기름기를 살짝 제거해주시고요 | 9. 아까 만들어뒀던 분량의 소스를 한번 끓여줄꺼예요 너무 팍 끓이면 안되고 은근한불에 살짝만 데운다는 느낌으로 끓여주세요 | 10. 소스가 파르르 끓어오르기 시작하면 불을 꺼주시고요 잘 튀겨준 두부들을 넣어서 골고루 섞어주세요 | 11. 골고루 섞어주기만 하면 맛있는 두부강정 완성이예요 ! 평소 저희 아이들은 두부를 그리 좋아하진 않아요 근데 요거 해주면 잘 안먹던 두부도 너무 잘먹는답니다 새콤달콤한 소스가 아이들 입맛 사로잡는데 한몫더했겠죠 ㅎ"
두부 감자조림-제철 맞은 감자와 두부의 맛 좋아요,https://www.10000recipe.com/recipe/6892112,두부 1모; 감자 작 3개; 양파 작 1/2개; 대파 1/3뿌리; 진간장 4숟가락; 물 1컵; 마늘 1숟가락; 고춧가루 2숟가락; 참기름 약간; 식용유 1숟가락,1. 먼저 두부를 썰어 물기가 빠지도록 키친타월에 올려놓고 | 2. 감자도 두부의 두께와 비슷한 크기로 썰어 | 3. 물에 담가놓고 | 4. 양파를 채 썰고 대파는 어슷 썰어주고 | 5. 준비한 양념장을 미리 만들어 놓습니다 | 6. 재료 손질을 다했으면 약간의 기름을 두른 후 | 7. 두부를 앞뒤로 노릇노릇 살짝만 부쳐줍니다 바삭하게 부치면 조림을 하면 좀 단단한 식감이 있기에 입맛에 맞게 부쳐주면 좋아요 | 8. 두부를 부쳐놓고 냄비에 먼저 식용유 1수저를 넣고 위에 썰어놓은 감자를 올리고 | 9. 썰어놓은 야채도 반만 넣어주고 | 10. 준비한 양념장도 반만 넣고는 | 11. 팬에 노릇노릇 부쳐낸 두부를 올리고 | 12. 다시 남겨놓은 야채를 모두 올려주고 | 13. 남겨놓은 양념장도 모두 넣고 | 14. 뚜껑을 덮어 처음 센 불에서 끓이다가 끓기 시작하면 | 15. 약불로 줄여 감자가 충분히 익고 양념장 국물이 자박자박 남아있을 때까지 조려주면 맛있는 두부 감자조림 완성
넌깍둑썰기만해 ♥ 스팸짜글이,https://www.10000recipe.com/recipe/6892088,스팸 200g; 양파 1/4개; 감자 1/4개; 두부 1/4모; 애호박 1/4개; 대파 1/4대; 물 2종이컵; 고추장 2숟가락; 고춧가루 1숟가락; 국간장 1숟가락; 다진마늘 1숟가락; 후춧가루 1/2숟가락,"1. 재료들은 모두 깍둑 썰어 준비한다. | 2. 양념재료를 섞는다. | 3. 냄비에 재료들을 모두 담고, 물을 붓고 끓인다. 냄비 | 4. 섞은 양념을 넣고 끓여 완성한다."
"마지막 한 젓가락까지 바삭하고 고소한 간장 멸치볶음(아이밑반찬,간단반찬)멸치볶음",https://www.10000recipe.com/recipe/6891816,잔멸치 300cc 1국그릇; 오일 3스푼; 간장 1스푼; 맛술 1스푼; 올리고당 3스푼; 설탕 1티스푼; 참기름 1스푼; 깨소금 1스푼; 후라이팬; 계량스푼,"1. 잔멸치 국그릇1이예요 대량으로를 해서 몇 그람 정도인지 몰라서 비커에 넣어 봤어요ㅋ 300cc네요 | 2. 멸치 비린내를 없애기 위해서 볶음팬에 아무것도 없이 멸치만 넣고 중간불에 볶아주세요 | 3. 멸치가 약간 노릇노릇하게 되었을때 오일을 3T 넣고 볶아주세요 저는 카놀라유를 사용했어요 약간의 기포가 생길때 불을 끄고 | 4. 맛술1T,간장1T를 넣고 골고루 섞어주세요 | 5. 올리고당 3T와 설탕 티스푼1T 넣고 약불에서 아주 잠깐만(3초~5초) 골고루 볶아주세요(달게 드시지 않으시면 설탕은 생략하셔도 됩니다) | 6. 다시 불을 끄고 참기름1 | 7. 골고루 섞어주면 완성입니다"
감자요리 - 백종원 감자짜글이,https://www.10000recipe.com/recipe/6891652,스팸 작은 사이즈 1캔; 감자 작은 거 3개; 양파 1/2개; 청양고추 2개; 대파 1/3대; 물 2컵; 고춧가루 2스푼; 고추장 1스푼; 다진 마늘 1스푼; 맛술 1스푼; 간장 3스푼; 설탕 1스푼; 된장 0.3스푼; 도마; 조리용나이프; 트레이; 비닐백; 냄비; 숟가락,"1. 감자는 껍질을 벗겨 굵게 채 썰어주고 청양고추 2개, 대파 1/3대는 송송 썰어 준비하고 양파 1/2는 채 썰어 주세요. | 2. 스팸은 비닐봉지에 넣어 손으로 주물러 으깨 준비합니다. 이때 너무 잘게 으깨지 말고 덩어리지게 으깨 줍니다. | 3. 냄비에 감자, 스팸, 양파를 모두 넣고 양념 재료인 고춧가루 2, 고추장 1, 간장 3, 다진 마늘 1, 맛술 1, 된장 0.3, 설탕 1 그리고 물 2컵을 부어주세요. | 4. 센 불에서 끓이기 시작하다 불을 줄이고 10~15분 정도 끓여주세요. | 5. 감자가 다 익고 국물이 걸쭉해지면 대파, 청양고추를 넣고 한소끔 더 끓여 마무리합니다. | 6. 백종원 감자짜글이 완성 ^^"
백종원의 부추 달걀 볶음,https://www.10000recipe.com/recipe/6891606,부추 1줌; 달걀 4개; 식용유 2큰술; 밥 2공기; 굴소스 1큰술; 참기름 1큰술,1. 부추는 적당한 크기로 썰고 달걀은 여러번 저어서 곱게 풀어 놓습니다 | 2. 팬에 식용유를 두르고 뜨거워지면 달걀을 붓고 젓가락으로 저으면서 익혀주세요 | 3. 부추와 굴소스를 넣고 볶아주세요 | 4. 달걀과 섞은후 불을 끄고 참기름을 넣고 저어준후 | 5. 그릇에 밥 한공기를 담고 그위에 부추 달걀 볶음을 담아주세요.
핫한 '마약계란장' 만들기!,https://www.10000recipe.com/recipe/6891591,계란 9개; 식초 1T; 소금 1T; 간장 1.5컵; 설탕 1.5컵; 물 1.5컵; 다진마늘 1T; 양파 1개; 파 적당히; 깨 조금; 참기름 1T; 냄비; 요리스푼; 도마; 조리용나이프; 믹싱볼; 밀폐용기,"1. 물에 식초1T, 소금1T를 넣고 끓여준다. (끓기 시작한 후 7분) | 2. 한방향으로 저어주면 노른자가 가운데에 예쁘게 자리잡습니다. | 3. 시간이 다 되면 찬물에 식혀주며 까준다. | 4. 매끈한 계란 완성 | 5. 반으로 가르면 반숙 계란이 됩니다. | 6. 양파 1개를 썰어줍니다. (양파가 좋아서 많이함) 씹히는게 좋으면 크게 싫으면 작게 송송송 | 7. 진간장 1.5컵,설탕 1.5컵, 물 1.5컵을 넣어줍니다. | 8. 설탕이 잘 녹을 수 있게 저어줍니다. | 9. 다진마늘을 1T 넣어줍니다. | 10. 파를 송송송 썰어서 넣어줍니다. | 11. 참기름, 깨도 적당히 넣어줍니다. | 12. 썰어둔 양파를 넣어주고 저어줍니다. | 13. 통에 옮겨 담아주고, 계란을 넣어주면 완성! 하루 숙성 후, 맛있게 먹으면 됩니다."
초간단 순두부찌개 간단하지만 깊은맛이 나는 순두부찌개 만드는법!! (야매순두부찌개),https://www.10000recipe.com/recipe/6891575,순두부 1개; 고추참치 1개; 다진마늘 1스푼; 참기름 2스푼; 고춧가루 1스푼; 국간장 1스푼; 대파 1대; 계란 1개; 뚝배기; 요리스푼; 도마; 조리용나이프,1. 뚝배기나 냄비에 참기름 2스푼을 둘러 주세요 중불 | 2. 참기름을 두른 뚝배기에 고추참치를 넣고 잘게 으깨 주면서 1분정도 볶아 주세요 중불 | 3. 1분정도 고추참치를 볶은 뒤 다진마늘도 넣어 고추참치와 잘 섞일 정도로 볶아 주세요 | 4. 다진 마늘이 잘 섞여 볶아 졌다면 준비 해 놓은 순두부를 먼저 넣어주세요 중불 순두부를 먼저 넣게되면 물양을 맞추기가 쉽답니다 | 5. 순두부가 반보다 조금더 잠기게 물을 넣어 주세요 쎈불 | 6. 물을 부은뒤 물이 보글보글 끓기 시작하면 고춧가루 1스푼과 쎈불 | 7. 국간장 1스푼을 넣어 간을 맞춰주시고 쎈불 | 8. 마지막으로 송송 썰어놓은 대파와 계란을 퐁당 ~ 넣어주시고 계란 겉면이 익을 정도로만 끓여주시면 ! 쎈불 매운것을 좋아하시는 분은 대파 넣을때 청양고추도 함께 넣어주시면 굿! | 9. 고추참치 순두부찌개 완성!!
냉장보관해도 촉촉하고 윤기좌르르 맛있는 국민밑반찬 고추장멸치볶음,https://www.10000recipe.com/recipe/6891557,잔멸치 2줌; 포도씨유 2T; 고추장 1T; 맛술 2T; 올리고당 5T; 설탕 1T; 통깨 1T; 참기름 1T,1. 팬에 오일없이 멸치를 볶습니다 | 2. 볶은 멸치는 다른용기에 옮깁니다 | 3. 팬에 양념을 만듭니다 | 4. 멸치를 넣고 약불로 무치듯 빨리 볶습니다 | 5. 볶은후 불을끄고 나머지 양념을 합니다
스팸 양파덮밥/스팸 돈부리,https://www.10000recipe.com/recipe/6891556,양파 1개; 스팸 2슬라이스; 계란 1개; 다진마늘 1스푼; 파 적당량; 참깨 적당량; 간장 2스푼; 설탕 1스푼; 맛술 2스푼; 물 6스푼,"1. 슬라이스한 스팸 2조각을 끓는물에 살짝 데쳐주세요. 짠맛도 줄어들고 기름기가 빠져 맛이 깔끔해져요. | 2. 먹기 적당한 크기로 썰어 후라이팬에 구워주세요. | 3. 양파 1개를 채썬 후 다진마늘 1스푼을 넣고 살짝 볶아주세요. | 4. 양념재료인 간장 2스푼, 설탕 1스푼, 맛술 2스푼, 물 6스푼을 넣고 약한 불에서 끓여주세요. | 5. 양파가 흐물해지기 시작하면 구운 스팸을 넣고 살짝만 더 끓여주세요 | 6. 계란 1개를 풀어 파를 적당량 썰어 넣고 그위에 부어 주세요. 살짝 덜 익은 반숙인 상태에서 불을 꺼주세요. 반숙 상태인 계란은 촉촉하면서도 부드러운 맛을 느끼게 해줘요. | 7. 밥 위에 스팸 양파덮밥을 올리고 참깨를 솔솔 뿌려주면 완성!!"
두부조림 양념장 만드는 법,https://www.10000recipe.com/recipe/6891526,두부 1모; 물 1/4컵; 소금 약간; 고춧가루 1스푼; 간장 3스푼; 맛술 1스푼; 다진 마늘 0.5스푼; 다진 대파 3스푼; 설탕 0.5스푼; 참기름 1스푼; 도마; 조리용나이프; 소스볼; 숟가락; 궁중팬; 요리스푼,"1. 먹기 좋게 한 입 크기로 도톰하게 썰어주고 키친타월을 이용해 물기를 제거하고 그 위에 소금을 뿌려 밑간을 해주세요. 물기를 제거하고 소금으로 밑간을 해주면 두부가 단단해진답니다. 그리고 나중에 조리할 때 양념이 겉돌지 않고 않아요. | 2. 양념장을 만들어주세요. 다진 대 파3,다진 마늘 0.5를 넣어주고 이때 대파를 넉넉하게 넣어주면 양념 맛도 순해지고 감칠맛도 좋답니다. | 3. 나머지 양념재료인 고춧가루 1, 간장 3, 맛술 1, 설탕 0.5, 참기름 1을 모두 한데 넣고 고루 섞어주세요. | 4. 달군 팬에 식용유 평소 보다 조금 넉넉하게 두르고 물기를 빼놓은 두부를 넣어 앞, 뒤로 노릇노릇하게 부쳐주세요. | 5. 두부가 전체적으로 노릇하게 부쳐지면 준비해 놓은 양념장을 숟가락을 이용해 조금씩 떠 두부 위에 고루 얹어 주세요. | 6. 그리고 양념장 담은 볼에 물(종이컵 기준) 1/4을 담아 전체적으로 조금씩 끼얹어 주세요 | 7. 불은 중불로 해주시고 국물을 숟가락으로 떠 두부 위에 끼얹고 두부를 한 번씩 뒤집어 가며 자박자박하게 조려 마무리합니다. | 8. 두부조림 완성 ^^"
계란 새우볶음밥 만들기 굴소스로 쉽게 만들어요 ^^,https://www.10000recipe.com/recipe/6891445,밥 2공기; 양파 1/2개; 대파 1/2대; 당근 1/3개; 계란 3개; 굴소스 1큰술; 소금 약간; 참기름 1큰술; 후춧가루 약간; 통깨 적당량; 냉동새우살 200g,"1. [재료 준비] 당근 1/3개와 양파 1/2개는 다져서 준비해주시고요. 대파는 송송 썰어주세요 :) | 2. 냉동 새우 살은 해동 후 물로 두어 번 헹궈 체에 밭쳐 물기를 빼주세요. | 3. 볼에 계란 3개를 깨서 넣어주시고요. 소금도 약간 넣어 잘 섞어주세요. | 4. [조리 시작] 중불로 예열한 팬에 식용유 3 큰 술을 넣고 야채부터 달달 볶아주세요. 이어서 새우 살도 넣어주시고요. 새우 살이 불그스름해지면 가스불을 꺼줍니다. | 5. 가스불을 끈 상태에서 밥 두 공기를 넣고 잘 섞어주세요. | 6. 중약 불에서 굴 소스 1 큰 술을 넣고 잘 섞어주세요. 나머지 간은 소금으로 맞춰주시고요 ^^ | 7. 가스불을 끄고, 통깨와 후춧가루 적당량, 참기름 1 큰 술을 넣고 마무리해줍니다. | 8. [담기] 밥그릇 바닥에 새우부터 몇 마리 먼저 넣어주시고요. 그 위에 밥을 꾹꾹 눌러 담은 뒤 접시 위에 촥 뒤집어주면 새우볶음밥 완성 ~ 이제 스크램블만 하면 끝이에요! | 9. [스크램블 만들기] 계란 스크램블은 약불로 예열한 팬에 기름을 약간 부어준 다음 계란물을 부어 젓가락으로 휙휙 저어주시면 되고요. 약 80% 정도 익었을 때 불을 꺼주세요. 그리고 나서 잔열로 나머지를 살짝 더 익혀준 뒤 새우볶음밥에 올려 맛나게 드시면 돼요 :) | 10. 그리고 나서 요렇게 올려 맛있게 드시면 됩니다용"
마늘쫑무침 / 마늘쫑고추장무침 - 간단 반찬 만들기,https://www.10000recipe.com/recipe/6891443,마늘쫑 1줌 1봉지; 고춧가루 1큰술; 다진 마늘 0.5큰술; 고추장 2큰술; 진간장 2큰술; 매실액 2큰술; 올리고당 0.5큰술; 설탕 0.5큰술; 참기름 1큰술; 통깨 0.5큰술,"1. 아삭아삭 식감 좋고 반찬으로 좋은 마늘쫑무침 만들기 ♬♪ | 2. · 마늘쫑은 끝 쪽만 살짝 잘라주고 | 3. 새끼손가락 크기로 잘라줍니다 | 4. · 소금 0.5 큰 술 넣고 끓는 물에 | 5. 약 50~60초만 살짝 데쳐준 뒤 찬물에 씻어 | 6. 체에 밭쳐 물기를 빼 줍니다 | 7. · 마늘쫑 고추장무침 양념을 만들어 줍니다 | 8. ※ 마늘쫑무침 양념 【 고춧가루 1 큰 술, 다진 마늘 0.5 큰 술, 고추장 2 큰 술, 진간장 2 큰 술, 매실액 2 큰 술, 올리고당 0.5 큰 술, 설탕 0.5 큰 술 】 -밥숟가락 계량 ( 입맛에 따라 원하는 양념을 가감해주세요 :D) | 9. · 양념장에 마늘쫑을 넣고 버무려준 뒤 | 10. 통깨 0.5 큰 술, 참기름 1 큰 술 넣고 한 번더 골고루 버무려주면 완성!!! | 11. 아삭아삭 새콤달콤 맛있는 마늘쫑무침"
간장 다진소고기볶음(다대기),https://www.10000recipe.com/recipe/6891424,소고기 다짐육 174g; 간장 6T; 올리고당 3.5T; 다진마늘 1.5T; 맛술 1T; 매실액 1T; 참기름 2T; 깨소금 2T; 후추 1/2티스푼; 들기름 1T,1. 소고기 다짐육 174g을 준비합니다 *마트에서 갉아서 판매하는 걸로 샀어요 | 2. 깨소금과 들기름을 빼고 준비된 모든 양념을 모두 넣고 골고루 섞어주세요 냉장실에 넣고 30분정도 재워주세요 | 3. 센불에서 달달 볶아주세요 고기가 익을수록 수분이 생깁니다 | 4. 수분이 90~95%정도 없어질때까지 볶아주세요 | 5. 마지막에 깨소금 2T와 들기름1T를 넣고 골고루 섞어주세요
